Timestamp,Angle,Velocity,Phase
54798,-7.91,-10.79,191.56
54821,-8.13,-5.84,186.15
54844,-8.27,1.47,178.47
54867,-8.30,-0.05,180.05
54890,-8.58,-9.50,189.43
54913,-8.94,-8.73,188.34
54936,-9.14,-2.47,182.32
54961,-9.32,-2.23,182.06
54984,-9.50,-4.24,183.83
55007,-9.74,-5.58,184.91
55030,-10.00,-4.44,183.81
55053,-10.19,-2.53,182.13
55076,-10.36,-2.21,181.84
55099,-10.57,-2.58,182.10
55122,-10.81,-3.50,182.78
55145,-11.09,-4.12,183.19
55168,-11.39,-2.89,182.18
55191,-11.74,-2.63,181.93
55214,-12.09,-1.74,181.24
55237,-12.37,-2.15,181.50
55260,-12.74,-3.20,182.16
55283,-13.13,-0.59,180.38
55306,-13.39,2.74,178.24
55329,-13.54,2.34,178.51
55352,-13.83,-2.47,181.54
55375,-14.15,-2.92,181.78
55398,-14.42,-0.06,180.04
55421,-14.74,0.27,179.84
55444,-15.23,-3.15,181.77
55467,-15.87,-4.16,182.25
55490,-16.40,1.48,179.22
55513,-16.55,5.54,177.12
55536,-16.72,1.98,178.98
55559,-16.91,-1.60,180.81
55582,-17.22,-2.46,181.23
55605,-17.66,-2.21,181.08
55629,-17.97,-2.08,180.99
55653,-18.29,-3.92,181.84
55677,-18.57,-3.11,181.44
55700,-18.71,-0.60,180.27
55724,-19.10,-1.04,180.47
55747,-19.12,0.63,179.72
55770,-19.12,-0.24,180.11
55793,-19.19,-1.71,180.77
55816,-19.63,-0.35,180.15
55839,-20.02,0.47,179.80
55862,-20.33,-1.07,180.45
55885,-20.79,-4.76,181.97
55908,-21.40,-5.52,182.22
55931,-22.07,-5.01,181.95
55954,-22.49,-4.74,181.81
55977,-22.93,-4.88,181.83
56000,-23.50,-3.70,181.35
56023,-24.18,-2.45,180.87
56046,-24.43,-2.38,180.84
56069,-24.86,-3.63,181.26
56092,-25.22,-2.54,180.87
56116,-25.79,-2.70,180.90
56139,-26.33,-2.28,180.75
56162,-26.66,-2.77,180.89
56185,-26.82,-4.54,181.46
56208,-26.99,-3.52,181.12
56236,-27.37,-4.79,181.51
56259,-27.74,-5.02,181.56
56283,-27.83,-6.83,182.11
56307,-27.32,-4.99,181.57
56331,-27.44,-2.22,180.70
56354,-27.98,3.52,178.92
56377,-25.90,11.65,176.14
56400,-23.67,6.78,177.54
56424,-21.93,0.95,179.63
56448,-22.79,3.92,178.52
56471,-22.27,7.68,177.04
56494,-21.21,5.32,177.84
56518,-22.58,2.83,178.92
56542,-18.74,6.08,177.21
56565,-15.01,6.71,176.16
56588,-16.52,5.43,177.18
56611,-18.46,9.04,175.80
56635,-16.44,4.06,177.88
56658,-18.57,-0.79,180.37
56681,-21.58,4.18,178.33
56704,-18.55,1.42,179.34
56727,-14.78,-6.84,183.97
56750,-11.06,-4.72,183.66
56773,-8.07,-4.37,184.64
56797,-4.62,-7.97,194.51
56821,-1.36,-5.00,208.88
56844,1.42,-6.28,326.40
56868,4.61,-7.30,346.64
56891,7.85,-5.55,353.94
56914,10.39,-8.19,353.26
56937,13.20,-9.87,353.60
56960,15.79,-9.18,355.01
56983,18.07,-10.55,354.99
57006,20.11,-15.48,353.41
57029,22.05,-16.21,353.71
57052,23.99,-14.72,354.74
57075,25.78,-14.41,355.21
57098,27.90,-19.63,353.98
57121,30.06,-11.89,356.60
57144,32.37,-4.29,358.77
57167,34.09,-9.27,357.35
57190,35.63,-15.85,355.47
57213,37.84,6.31,1.81
57236,40.94,29.54,8.40
57259,43.59,35.60,10.09
57283,45.41,19.36,5.53
57307,47.05,9.03,2.59
57331,48.88,-20.38,354.18
57355,49.64,-29.03,351.74
57378,50.39,-34.35,350.25
57401,50.87,-52.72,345.23
57424,51.37,-72.34,340.12
57447,52.27,-63.26,342.45
57470,53.15,-54.37,344.79
57493,47.37,-54.92,344.64
57516,41.44,-66.65,341.57
57539,41.91,-65.24,341.93
57562,42.88,-53.36,345.06
57586,43.42,-54.33,344.80
57609,42.49,-57.11,344.06
57632,40.13,-71.07,340.44
57655,38.38,-61.34,342.95
57678,36.95,-23.68,353.25
57701,35.90,9.76,2.79
57724,35.87,24.75,7.05
57747,35.73,18.35,5.24
57770,35.16,-4.33,358.76
57793,34.39,-15.92,355.45
57816,32.94,-10.07,357.12
57839,32.95,9.08,2.60
57862,35.14,-11.09,356.83
57886,39.27,68.46,18.90
57909,43.40,96.04,25.65
57932,45.77,33.59,9.53
57955,47.57,8.83,2.53
57978,50.09,39.15,11.08
58001,53.75,93.89,25.15
58024,58.00,127.08,32.43
58047,61.28,99.65,26.48
58070,57.12,-111.40,330.88
58093,49.64,-250.14,315.00
58116,47.84,-162.03,320.99
58139,45.16,37.83,10.71
58162,50.21,146.54,36.23
58185,52.39,91.78,24.65
58208,50.29,-4.98,358.57
58231,50.03,-22.52,353.58
58259,47.62,23.01,6.56
58282,45.25,41.09,11.61
58305,43.19,44.63,12.58
58328,44.21,30.82,8.76
58352,43.79,-0.60,359.83
58376,40.77,-10.25,357.07
58400,38.02,-5.24,358.50
58423,34.97,2.02,0.58
58446,31.74,3.21,0.92
58470,34.57,5.77,1.65
58493,36.57,5.73,1.64
58516,32.46,5.28,1.51
58539,34.62,7.49,2.14
58562,36.92,7.65,2.19
58586,38.81,-4.47,358.72
58609,40.53,-9.39,357.31
58632,41.74,-11.34,356.75
58655,43.87,-12.24,356.50
58678,45.71,-10.69,356.94
58702,47.34,-13.80,356.05
58725,49.00,-22.73,353.52
58749,50.10,-25.47,352.74
58772,50.45,-33.11,350.60
58795,50.56,-41.24,348.35
58818,51.22,-36.98,349.52
58841,52.41,-4.27,358.78
58864,53.86,12.63,3.61
58887,55.07,18.69,5.34
58910,51.93,-46.89,346.80
58934,49.34,-120.00,329.04
58957,48.77,-128.90,327.20
58980,49.21,-90.41,335.67
59003,50.37,-33.69,350.44
59026,52.32,-15.06,355.69
59050,54.28,-10.86,356.89
59073,51.26,-35.03,350.07
59096,48.40,-38.99,348.97
59119,46.08,-26.50,352.45
59142,44.72,2.85,0.82
59166,43.34,14.57,4.17
59189,42.22,11.73,3.36
59212,43.71,12.92,3.70
59235,44.85,23.85,6.80
59258,47.57,44.39,12.51
59281,50.98,58.36,16.27
59304,53.97,60.03,16.71
59327,56.67,49.30,13.85
59351,58.73,24.99,7.12
59374,60.46,13.06,3.74
59397,61.81,-2.70,359.23
59420,62.99,-11.95,356.58
59443,64.22,-3.88,358.89
59466,65.32,5.34,1.53
59489,66.87,30.27,8.61
59512,68.93,45.35,12.78
59535,71.80,81.31,22.12
59558,74.78,93.30,25.01
59581,74.58,28.03,7.98
59604,68.31,-170.45,319.56
59627,62.60,-162.54,320.90
59651,58.41,-20.53,354.14
59674,57.03,69.44,19.15
59697,55.23,103.05,27.26
59720,55.37,69.02,19.04
59743,54.71,3.15,0.90
59766,52.76,-12.91,356.31
59789,50.09,15.69,4.48
59812,53.58,46.79,13.17
59835,54.03,40.98,11.58
59858,51.69,12.52,3.58
59881,48.36,5.13,1.47
59904,45.01,4.76,1.36
59927,41.04,-1.24,359.64
59950,37.32,-0.05,359.99
59973,39.47,-2.90,359.17
59996,40.56,-12.01,356.56
60019,35.77,-17.99,354.86
60042,38.40,-10.72,356.93
60065,40.57,-4.74,358.64
60088,42.20,-5.48,358.43
60111,44.78,-6.08,358.26
60135,46.62,-6.24,358.21
60158,48.70,-8.79,357.48
60181,50.07,-14.36,355.89
60204,45.26,-14.81,355.77
60227,47.57,-13.64,356.10
60250,42.93,-14.08,355.97
60278,44.66,-13.76,356.07
60301,45.74,-15.17,355.66
60324,46.79,-22.05,353.71
60347,47.52,-29.41,351.63
60370,47.89,-34.47,350.22
60393,42.83,-41.31,348.33
60416,37.88,-28.92,351.77
60439,39.75,-19.88,354.32
60462,40.43,-29.48,351.61
60486,42.03,-35.64,349.90
60509,41.69,-36.20,349.74
60532,40.99,-52.60,345.26
60555,37.77,-65.87,341.77
60578,39.08,-51.80,345.48
60601,41.62,6.66,1.91
60624,43.71,-19.08,354.55
60647,39.35,-91.60,335.39
60670,34.77,-115.86,329.92
60693,30.59,-109.47,331.31
60716,26.82,-85.53,334.44
60739,24.27,-27.83,350.24
60762,23.37,47.79,17.06
60785,23.69,90.52,29.82
60808,24.10,86.91,28.41
60831,23.24,68.51,23.86
60854,21.45,46.44,17.99
60877,18.90,27.92,12.50
60900,16.37,14.28,7.46
60923,13.96,11.82,7.24
60946,11.62,33.69,23.50
60969,14.64,58.17,30.80
60992,11.12,14.08,10.76
61015,7.58,4.34,4.91
61038,10.60,1.71,1.39
61061,12.49,7.61,5.22
61084,13.80,-8.38,354.79
61107,15.50,-11.66,353.56
61130,18.48,25.17,11.54
61153,21.70,50.45,19.22
61176,24.90,58.79,19.50
61199,28.31,65.53,19.15
61222,31.68,68.69,18.95
61245,34.52,61.08,16.98
61268,32.89,-6.63,358.10
61291,28.40,-125.60,326.44
61314,29.04,-22.36,353.41
61337,32.36,109.16,28.63
61360,32.44,61.77,17.16
61383,29.49,32.24,9.31
61406,31.38,12.07,3.45
61429,31.20,-14.80,355.77
61452,29.87,-11.17,356.79
61476,29.09,17.79,5.24
61499,26.51,17.21,5.56
61522,23.74,4.89,1.77
61545,20.85,-2.53,358.96
61568,19.07,2.28,1.03
61591,21.83,1.05,0.41
61614,17.74,-7.45,356.39
61637,20.27,-8.51,356.40
61660,23.18,-5.53,357.95
61683,25.98,-3.12,358.97
61706,28.09,-2.45,359.25
61729,29.99,-6.85,358.04
61753,32.38,-8.13,357.67
61776,33.98,-7.01,357.99
61799,35.23,-9.31,357.34
61822,36.94,-13.96,356.01
61845,38.43,-13.44,356.16
61869,39.82,-19.27,354.50
61893,40.62,-30.63,351.29
61917,41.23,-33.48,350.50
61941,41.64,-40.79,348.47
61965,42.21,-48.70,346.31
61988,43.77,-44.78,347.38
62011,46.54,13.47,3.85
62034,49.03,48.19,13.55
62057,50.36,31.98,9.09
62080,48.90,-27.21,352.25
62103,47.22,-86.41,336.63
62126,46.32,-106.62,331.94
62149,46.57,-87.37,336.40
62172,40.62,-68.65,341.06
62195,35.89,-37.22,349.46
62218,31.57,-25.80,352.65
62242,27.01,-17.37,354.49
62265,29.37,-3.89,358.86
62293,29.97,29.02,8.27
62316,28.90,-10.74,356.81
62339,26.48,-32.77,349.48
62362,25.08,-39.81,346.61
62385,23.18,-32.71,348.05
62408,21.19,-20.60,351.70
62431,20.17,15.34,6.51
62454,20.28,30.58,12.74
62477,21.35,33.66,13.31
62500,22.96,29.44,10.89
62523,26.18,42.23,13.60
62546,29.71,33.01,9.46
62569,32.89,38.63,10.93
62592,35.57,23.79,6.78
62616,37.42,-2.39,359.32
62639,39.23,-1.65,359.53
62662,41.77,34.78,9.86
62685,45.30,80.30,21.87
62708,48.87,89.82,24.18
62731,51.80,74.48,20.43
62754,49.75,-41.91,348.17
62777,42.32,-250.14,315.00
62800,36.30,-185.41,317.17
62823,40.11,43.03,12.14
62846,41.44,166.73,39.82
62869,46.73,126.37,32.29
62892,43.70,31.69,9.00
62915,42.82,-28.05,352.02
62938,39.68,-36.46,349.67
62961,36.49,-17.03,355.13
62984,34.69,14.23,4.07
63007,33.89,36.61,10.37
63030,34.91,37.05,10.50
63053,35.18,7.05,2.02
63076,32.36,-27.21,352.25
63099,28.65,-41.68,347.69
63122,25.33,-23.82,351.97
63145,22.33,9.13,3.51
63168,20.57,11.10,4.63
63191,17.69,2.53,1.23
63215,14.32,6.17,3.70
63238,16.46,11.92,6.20
63261,18.29,8.48,3.98
63284,19.52,4.37,1.93
63307,20.72,1.54,0.64
63330,22.16,-4.15,358.39
63353,23.36,-9.36,356.56
63377,24.50,-10.44,356.34
63401,25.23,-10.17,356.54
63424,26.58,-8.09,357.39
63447,28.28,-7.89,357.61
63470,24.13,-8.69,356.91
63493,24.26,-12.15,355.70
63516,20.24,-13.43,354.32
63539,21.06,-22.90,350.73
63562,22.58,-22.38,351.54
63586,23.22,-28.97,349.40
63609,23.52,-49.30,342.55
63632,24.33,-21.00,352.62
63655,25.16,8.08,2.76
63678,23.71,21.08,7.60
63701,21.64,-11.25,355.54
63724,23.99,-16.82,354.00
63747,26.76,6.46,2.07
63770,27.56,-22.99,352.87
63793,22.99,-84.21,331.21
63816,18.87,-95.15,322.90
63839,15.79,-74.51,324.71
63862,12.95,-62.01,324.31
63885,11.18,-24.80,341.59
63908,10.16,22.40,18.30
63931,9.75,48.11,36.50
63954,9.67,56.20,41.08
63977,9.97,51.47,37.76
64000,10.80,43.79,31.31
64023,12.78,34.09,21.82
64046,15.90,28.61,15.10
64069,19.29,17.39,7.70
64092,22.14,8.56,3.32
64115,24.33,-3.18,358.88
64138,26.05,-16.60,354.54
64161,28.30,4.23,1.28
64185,31.84,67.20,18.57
64208,36.16,116.10,30.14
64231,41.07,148.39,36.57
64254,46.30,165.07,39.53
64277,50.65,130.54,33.13
64305,52.06,6.71,1.92
64328,45.29,-222.22,315.00
64351,37.81,-250.14,315.00
64374,34.83,-200.85,315.00
64397,40.36,120.69,31.11
64420,44.71,218.25,45.00
64443,47.99,143.74,35.70
64466,49.24,22.27,6.35
64489,45.48,-68.05,341.21
64512,41.16,-47.15,346.73
64535,41.02,18.76,5.36
64558,44.32,40.92,11.56
64581,42.12,44.01,12.41
64604,39.69,21.50,6.13
64627,40.51,-18.47,354.72
64650,40.43,-38.69,349.05
64673,35.57,-32.56,350.75
64696,30.96,-15.64,355.53
64719,33.13,-7.70,357.79
64742,35.73,-2.27,359.35
64765,38.05,-0.10,359.97
64788,39.86,1.44,0.41
64811,41.89,0.07,0.02
64834,43.91,1.40,0.40
64857,45.64,3.16,0.91
64880,47.16,-2.82,359.19
64903,48.68,-3.27,359.06
64926,50.28,-2.66,359.24
64949,51.67,-2.73,359.22
64972,52.95,-7.27,357.92
64995,54.09,-14.26,355.92
65019,55.28,-14.79,355.77
65042,56.47,-13.80,356.05
65065,57.78,-15.58,355.55
65088,58.77,-18.31,354.77
65111,59.41,-23.02,353.44
65134,60.42,-26.21,352.53
65157,62.78,41.63,11.76
65180,65.61,73.16,20.09
65203,67.50,47.68,13.41
65226,65.06,-49.34,346.14
65249,61.96,-130.95,326.78
65272,61.25,-121.57,328.71
65295,61.98,-66.05,341.73
65318,62.87,-52.30,345.35
65341,57.41,-56.82,344.14
65364,58.39,-32.44,350.79
65387,53.94,1.58,0.45
65410,53.61,5.90,1.69
65434,54.21,20.21,5.77
65457,54.23,10.05,2.88
65480,53.29,0.40,0.12
65503,52.73,-12.19,356.51
65526,51.50,-10.29,357.05
65549,50.25,-4.85,358.61
65572,49.11,5.52,1.58
65596,47.69,25.51,7.27
65620,47.54,35.79,10.14
65643,48.97,33.84,9.60
65667,51.50,40.17,11.36
65690,54.48,46.78,13.16
65713,56.98,34.31,9.74
65736,58.75,12.90,3.69
65759,60.89,26.30,7.49
65783,64.42,89.37,24.08
65806,68.84,143.35,35.63
65829,73.68,166.60,39.79
65852,78.01,148.00,36.50
65875,78.86,41.08,11.61
65898,70.98,-250.14,315.00
65921,63.27,-250.14,315.00
65944,60.73,-193.50,315.95
65968,59.40,137.96,34.60
65991,66.41,220.73,45.00
66014,68.33,110.55,28.93
66037,67.65,-13.22,356.22
66060,66.29,-59.78,343.36
66083,62.70,-15.37,355.61
66106,58.81,41.70,11.78
66129,55.34,40.21,11.37
66152,51.55,26.74,7.62
66175,52.26,11.08,3.17
